01/Jul/1995:00:59:58,3565
01/Jul/1995:01:59:56,3004
01/Jul/1995:02:59:56,2268
01/Jul/1995:03:59:58,1734
01/Jul/1995:04:59:58,1482
01/Jul/1995:05:59:59,1343
01/Jul/1995:06:59:58,1528
01/Jul/1995:07:59:59,1557
01/Jul/1995:08:59:57,1927
01/Jul/1995:09:59:59,2096
01/Jul/1995:10:59:55,3046
01/Jul/1995:11:59:57,3428
01/Jul/1995:13:05:57,3111
01/Jul/1995:14:05:58,3045
01/Jul/1995:15:05:58,3149
01/Jul/1995:16:05:59,3220
01/Jul/1995:17:05:59,3294
01/Jul/1995:18:05:58,3731
01/Jul/1995:19:05:59,3056
01/Jul/1995:20:05:57,2773
01/Jul/1995:21:05:59,3148
01/Jul/1995:22:05:58,3449
01/Jul/1995:23:05:57,3169
02/Jul/1995:00:05:58,2884
02/Jul/1995:01:05:56,2832
02/Jul/1995:02:05:59,2608
02/Jul/1995:03:05:59,1920
02/Jul/1995:04:05:59,1472
02/Jul/1995:05:05:59,1277
02/Jul/1995:06:05:54,1328
02/Jul/1995:07:05:59,1268
02/Jul/1995:08:06:57,1221
02/Jul/1995:09:06:59,1491
02/Jul/1995:10:06:58,1902
02/Jul/1995:11:06:59,2156
02/Jul/1995:12:06:59,2672
02/Jul/1995:13:06:59,2938
02/Jul/1995:14:06:58,2977
02/Jul/1995:15:06:59,3031
02/Jul/1995:16:06:59,2735
02/Jul/1995:17:06:59,3382
02/Jul/1995:18:06:58,3380
02/Jul/1995:19:06:59,3240
02/Jul/1995:20:06:59,2806
02/Jul/1995:21:06:59,2923
02/Jul/1995:22:06:59,3401
02/Jul/1995:23:06:59,3880
03/Jul/1995:00:06:59,3421
03/Jul/1995:01:06:50,2969
03/Jul/1995:02:06:49,2437
03/Jul/1995:03:06:58,2110
03/Jul/1995:04:06:55,2084
03/Jul/1995:05:06:59,1485
03/Jul/1995:06:06:57,1761
03/Jul/1995:07:06:59,1822
03/Jul/1995:08:06:59,2970
03/Jul/1995:09:06:59,3781
03/Jul/1995:10:06:57,4743
03/Jul/1995:11:06:59,4663
03/Jul/1995:12:06:57,4743
03/Jul/1995:13:06:59,5653
